fdc_id,data_type,description,food_category_id,publication_date
1756266,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756267,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756268,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756269,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756270,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756271,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756272,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756273,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756274,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756275,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756276,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756277,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756278,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756279,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756280,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756281,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756282,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756283,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756284,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756285,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756286,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756287,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756288,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756289,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756290,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756291,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756292,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756293,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756294,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756295,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756296,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756297,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756298,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756299,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756300,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756301,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756302,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756303,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756304,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756305,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756306,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756307,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756308,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756309,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756310,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756311,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756312,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756313,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756314,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756315,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756316,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756317,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756318,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756319,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756320,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756321,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756322,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756323,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756324,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756325,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756326,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756327,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756328,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756329,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756330,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756331,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756332,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756334,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756335,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756336,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756337,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756338,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756339,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756340,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756341,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756342,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756343,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756344,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756345,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756346,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756347,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756348,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756349,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756350,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756351,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756352,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756353,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756354,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756355,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756356,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756357,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756358,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756359,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756360,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756361,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756362,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756363,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756364,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756365,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756366,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756367,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756368,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756369,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756370,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756371,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756372,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756373,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756374,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756375,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756376,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756377,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756378,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756379,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756381,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756382,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756383,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756384,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756385,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756386,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756387,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756388,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756389,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756390,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756391,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756392,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756393,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756394,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756395,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756396,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756397,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756398,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756399,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756400,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756401,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756402,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756403,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756404,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756405,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756406,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756407,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756408,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756409,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756410,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756411,sub_sample_food,"OIL, OLIVE, EXTRA LIGHT",4,23/04/21
1756412,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756413,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756414,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756415,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756416,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756417,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756418,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756419,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756420,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756421,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756422,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756423,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756424,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756425,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756426,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756427,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756428,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756429,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756430,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756431,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756432,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756433,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756434,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756435,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756436,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756437,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756438,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756439,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756440,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756441,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756442,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756443,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756444,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756445,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756446,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756447,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756448,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756449,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756450,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756451,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756452,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756453,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756454,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756455,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756456,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756457,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756458,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756459,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756460,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756461,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756462,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756463,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756464,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756465,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756466,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756467,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756468,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756469,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756470,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756471,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756472,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756473,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756474,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756475,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756476,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756477,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756478,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756479,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756480,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756481,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756482,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756483,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756484,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756485,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756486,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756487,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756488,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756489,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756490,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756491,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756492,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756493,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756494,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756495,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756496,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756497,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756498,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756499,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756500,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756501,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756502,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756503,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756504,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756505,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756506,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756507,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756508,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756509,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756510,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756511,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756512,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756513,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756514,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756515,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756516,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756517,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756518,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756519,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756520,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756521,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756522,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756523,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756524,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756525,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756526,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756527,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756528,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756529,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756530,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756531,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756532,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756533,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756534,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756535,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756536,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756537,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756538,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756539,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756540,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756541,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756542,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756543,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756544,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756545,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756546,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756547,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756548,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756549,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756550,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756551,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756552,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756553,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756554,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756555,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756556,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756557,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756558,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756559,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756560,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756561,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756562,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756563,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756564,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756565,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756566,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756567,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756568,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756569,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756570,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756571,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756572,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756573,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756574,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756575,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756576,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756577,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756578,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756579,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756580,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756581,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756582,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756583,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756584,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756585,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756586,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756587,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756588,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756589,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756590,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756591,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756592,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756593,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756594,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756595,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756596,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756597,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756598,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756599,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756600,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756601,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756602,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756603,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756604,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756605,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756606,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756607,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756608,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756609,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756610,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756611,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756612,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756613,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
1756614,sub_sample_food,"SPINACH, REGULAR (MATURE)",11,23/04/21
